movie_code,title,title_Eng,show_time,produce_year,open_date,produce_state,type,nation,genre,director,actor,show_type,watch_grade
20175288,피터와 모글리의 크리스마스 어드벤처,JUNGLEBOOK & PETER PAN Christmas special,75,2016,20171123,개봉,장편,인도,애니메이션,타파스 차크라바르티,,"2D,디지털더빙",전체관람가
19918668,고령가 소년 살인사건,A Brighter Summer Day,236,1991,20171123,개봉,장편,대만,드라마,에드워드 양,장첸/왕 주안/금연령/장 구주,"필름/2D,디지털",15세이상관람가
20161872,너의 이름은.,your name.,106,2016,20170104,개봉,장편,일본,애니메이션/드라마/멜로/로맨스,신카이 마코토,카미키 류노스케/카미시라이시 모네/나가사와 마사미/이치하라 에수코/유키 아오이/시마자키 노부나가/이시카와 카이토/타니 카논,"2D,디지털/2D,디지털더빙/2D,디지털 배리어프리/IMAX",12세이상관람가
20171664,킬 유어 프렌즈,Kill Your Friends,103,2015,20171221,개봉,장편,영국,스릴러,오웬 해리스,니콜라스 홀트/제임스 코든,"2D,디지털",청소년관람불가
20174924,형수에게 셀카정사,Wanna Fuck with Sister-in-Law Who Looks Very Dirty 2,58,2016,20171221,개봉,장편,일본,성인물(에로),오우치 아이리,,"2D,디지털",청소년관람불가
20174903,한 침대의 형수님,Wanna Fuck with Sister-in-Law Who Looks Very Dirty 3,60,2016,20171221,개봉,장편,일본,성인물(에로),타카하시 츠츠무,,"2D,디지털",청소년관람불가
20173471,엄마친구들,,83,2017,20171221,개봉,장편,한국,멜로/로맨스,이리단,,"2D,디지털",청소년관람불가
20174904,새아빠와의 불륜,Creampie Sex with Daughter-in-Law,60,2016,20171221,개봉,장편,일본,성인물(에로),모리 신이치,,"2D,디지털",청소년관람불가
20174908,밀착 음란수영복,Swimsuit Sexual Massage,58,2016,20171221,개봉,장편,일본,성인물(에로),코지마 유키오,,"2D,디지털",청소년관람불가
20176082,몬스터 패밀리,Monster Family,92,2017,20171221,개봉,장편,독일,애니메이션,호거 태프,에밀리 왓슨/닉 프로스트,"2D,디지털/2D,디지털더빙",전체관람가
20170387,뮤지컬 홀리데이 인,Holiday Inn,122,2017,20171220,개봉,장편,미국,공연/뮤지컬,데이빗 혼,,"2D,디지털",전체관람가
20176022,더 크리스마스,The Star,85,2017,20171221,개봉,장편,미국,애니메이션/어드벤처,티모시 렉카트,스티븐 연/지나 로드리게즈/재커리 레비/오프라 윈프리,"2D,디지털/2D,디지털더빙",전체관람가
20178403,내가 죽기 전에,Before I Die,112,2017,20171221,개봉,장편,미국,공포(호러)/스릴러,제이슨 프리먼/토드 E. 프리먼,로버트 맥키헨,"2D,디지털",15세이상관람가
20177501,플립,Flipped,89,2010,20170712,개봉,장편,미국,드라마/멜로/로맨스,롭 라이너,매들린 캐롤/캘런 맥오리피,"2D,디지털",12세이상관람가
20160503,분장,LOST TO SHAME,102,2016,20170927,개봉,장편,한국,드라마,남연우,안성민/홍정호/박보연/박세준/박준서/전민희/정권지/정효진/최정길/이상민/이상화/이수광/이승희/이승희/이왕형/이호성/남연우/김주현,"2D,디지털/2D,디지털 영문자막",15세이상관람가
20174585,메리와 마녀의 꽃,Mary and The Witch’s Flower,102,2017,20171207,개봉,장편,일본,애니메이션/어드벤처,요네바야시 히로마사,스기사키 하나/카미키 류노스케,"2D,디지털/2D,디지털더빙",전체관람가
20160465,메리 크리스마스 미스터 모,Merry Christmas Mr. Mo,100,2017,20171214,개봉,장편,한국,코미디,임대형,기주봉/오정환/고원희/전여빈/유재명/전순옥/전재민/전해성/정연진/이다솔/이우정/이진희/김민수,"2D,디지털",12세이상관람가
20149571,중독노래방,Karaoke Crazies,105,2016,20170615,개봉,장편,한국,미스터리/판타지,김상찬,이문식/배소은/김나미/방준호/동방우/정승길/박선우/신지용/이동진/이상욱,"2D,디지털",청소년관람불가
20171090,베이비 드라이버,Baby Driver,112,2017,20170914,개봉,장편,영국,액션/범죄/스릴러,에드가 라이트,안셀 엘고트/케빈 스페이시/릴리 제임스/에이자 곤잘레스/존 햄/제이미 폭스,"2D,디지털/4D",15세이상관람가
20168750,파도가 지나간 자리,The Light Between Oceans,132,2016,20170308,개봉,장편,미국/뉴질랜드/영국,드라마/멜로/로맨스,데릭 시엔프랜스,마이클 패스벤더/알리시아 비칸데르/레이첼 와이즈/에밀리 바클레이/리온 포드,"2D,디지털",15세이상관람가
20174801,내 사랑,Maudie,115,2016,20170712,개봉,장편,아일랜드/캐나다,드라마/멜로/로맨스,에이슬링 월쉬,샐리 호킨스/에단 호크,"2D,디지털",12세이상관람가
20162869,택시운전사,A Taxi Driver,137,2017,20170802,개봉,장편,한국,드라마,장훈,이수민/송강호/토마스 크레취만/유해진/류준열/박혁권/최귀화/이창섭/이호균/서정우/송병철/안용우/오석규/윤석진/이새별/이성호/이정은/이주영/황민형/김신웅/김진상/김화목/문광식/차순배,"필름,배리어프리/2D,디지털/2D,디지털 영문자막/2D,디지털 배리어프리",15세이상관람가
20178465,맛이 다른 부장님의 아내,Wife of righteousness manager,72,2017,20171215,개봉,장편,일본,드라마,오자키 히로코우지,하스미 클레어,"2D,디지털",청소년관람불가
20178445,동생 아내,Hot spring trip,60,2017,20171215,개봉,장편,일본,드라마,오자키 히로코우지,니카이도 유리,"2D,디지털",청소년관람불가
20178466,남편 몰래 떠난 불륜 여행,An affair trip,60,2017,20171215,개봉,장편,일본,드라마,오자키 히로코우지,요시카와 아이미,"2D,디지털",청소년관람불가
20171091,스노우맨,The Snowman,119,2017,20171214,개봉,장편,미국,범죄/드라마/미스터리,토마스 알프레드슨,마이클 패스벤더/레베카 퍼거슨,"2D,디지털",청소년관람불가
20176525,홍콩 좀비 히어로,Zombiology: Enjoy Yourself Tonight,106,2017,20171214,개봉,장편,홍콩,액션,노위린,,"2D,디지털",15세이상관람가
20174962,레이디 맥베스,LADY MACBETH,88,2016,20170803,개봉,장편,영국,드라마,윌리엄 올드로이드,플로렌스 퓨,"2D,디지털",청소년관람불가
20173742,부에나 비스타 소셜 클럽 2: 아디오스,Buena Vista Social Club: Adios,110,2017,20171026,개봉,장편,미국/쿠바,다큐멘터리,루시 워커,,"2D,디지털",12세이상관람가
20171312,우리의 20세기,20th Century Women,118,2016,20170927,개봉,장편,미국,드라마,마이크 밀스,아네트 베닝/그레타 거윅/엘르 패닝/루카스 제이드 주만/빌리 크루덥,"2D,디지털",15세이상관람가
20177491,오버드라이브,Overdrive,93,2017,20171214,개봉,장편,프랑스,액션/스릴러,안토니오 니그렛,스콧 이스트우드/아나 디 아르마스,"2D,디지털",15세이상관람가
20176142,로드 투 로마,All Roads Lead to Rome,91,2015,20171214,개봉,장편,미국/스페인/이탈리아,멜로/로맨스/코미디,엘라 렘하겐,사라 제시카 파커/라울 보바/로지 데이/클라우디아 카르디날레,"2D,디지털",15세이상관람가
20175481,튤립 피버,Tulip Fever,104,2017,20171214,개봉,장편,영국/미국,드라마/멜로/로맨스,저스틴 채드윅,데인 드한/알리시아 비칸데르/크리스토프 왈츠,"2D,디지털",청소년관람불가
20174909,음란 시아버지와 며느리,Confessions of Three Brides,60,2016,20171214,개봉,장편,일본,성인물(에로),쿠라타 아스카,,"2D,디지털",청소년관람불가
20178170,유어 무브,Your Move,99,2017,20171214,개봉,장편,미국,액션,루크 고스,루크 고스/로버트 다비,"2D,디지털",15세이상관람가
20174123,외출 2,,71,2017,20171214,개봉,장편,한국,멜로/로맨스,곽영근,한석봉,"2D,디지털",청소년관람불가
20174912,연예인 닮은 처제,How Can I Fuck the Pretty Sister-in-Law?,59,2016,20171214,개봉,장편,일본,성인물(에로),모리 신이치,,"2D,디지털",청소년관람불가
20174910,실화 불륜서클 유출영상,Female Group of Enjoying Affair,61,2017,20171214,개봉,장편,일본,성인물(에로),후지모리 카나,,"2D,디지털",청소년관람불가
20170443,스타워즈: 라스트 제다이,Star Wars: The Last Jedi,151,2017,20171214,개봉,장편,미국,액션/어드벤처/판타지/SF,라이언 존슨,마크 해밀/캐리 피셔/아담 드라이버/데이지 리들리/존 보예가/오스카 아이삭/루피타 뇽오/앤디 서키스/도널 글리슨/안소니 다니엘/그웬돌린 크리스티/켈리 마리 트란/로라 던/베니치오 델 토로,"2D,디지털/3D 디지털/4D/IMAX/IMAX 3D",12세이상관람가
20177163,섹스타시,SEXTASY,103,2017,20171214,개봉,장편,대만,드라마,위 웨이 옌,,"2D,디지털",청소년관람불가
20166762,빈센트,VINCENT,99,2016,20171214,개봉,장편,한국,드라마,박보상,홍경인/고유진/배슬기/김기연/유주오/윤선아/이영광/이재호/조채연/고경아/고봉성/선정하,"2D,디지털",12세이상관람가
20178169,블러드 서커스,Blood Circus,87,2017,20171214,개봉,장편,미국,액션,제이콥 쿠니,톰 시즈모어,"2D,디지털",15세이상관람가
20174911,불륜혼탕 온천여관,One-Time-Only Affair 12,60,2016,20171214,개봉,장편,일본,성인물(에로),후지타 미키오,,"2D,디지털",청소년관람불가
20050307,도쿄 느와르,Tokyo Noir,128,2004,20171214,개봉,옴니버스,일본,멜로/로맨스/드라마,쿠마자와 나오토/이시오카 마사토,요시모토 다카미/나카무라 아이미/요시노 키미카/세키 아야,"필름/2D,디지털",청소년관람불가
20178003,착한 새엄마:다섯 번째 여자,Binyuu Gibo,60,2016,20171213,개봉,장편,일본,멜로/로맨스/드라마,키무라 히로유키,,"2D,디지털",청소년관람불가
20170402,강철비,Steel Rain,139,2017,20171214,개봉,장편,한국,액션/드라마,양우석,정우성/곽도원/김갑수/김의성/이경영/조우진/정원중/김명곤/박은혜/김지호/안미나/원진아/정유나/이상민/이정호/정환/한승헌/박민희,"2D,디지털",15세이상관람가
20178034,새엄마:강제섹스를 하다,Midarasirinogibo,60,2016,20171213,개봉,장편,일본,멜로/로맨스/드라마,키무라 히로유키,아마노 코유키,"2D,디지털",청소년관람불가
20164951,어폴로지,The Apology,105,2016,20170316,개봉,장편,캐나다,다큐멘터리,티파니 슝,길원옥/차오/아델라,"2D,디지털/2D,디지털 영문자막",12세이상관람가
20172742,범죄도시,THE OUTLAWS,121,2017,20171003,개봉,장편,한국,범죄/액션,강윤성,마동석/윤계상/조재윤/최귀화/박상규/유지연/최성재/이경원/이태규/진선규,"2D,디지털",청소년관람불가
20174483,수춘도 2: 수라전장,BROTHERHOOD OF BLADES ll THE INFERNAL BATTLEFIELD,120,2017,20171123,개봉,장편,중국,액션/드라마,루양,장첸,"2D,디지털",15세이상관람가
20168247,종로3가역2번출구,Jongno 3rd street station exit number 2,115,2017,20171207,개봉,장편,한국,드라마,권중목,박상훈/손하경/김찬형/박상아/서영주/전지수/김부영/김찬형/주원규/한태경,"2D,디지털",청소년관람불가
20176715,벨과 세바스찬 계속되는 모험,Belle and Sebastian : The Adventure Continues,96,2015,20170810,개봉,장편,프랑스,드라마,크리스찬 두가이,펠릭스 보쉬,"2D,디지털",전체관람가
20174715,신입사원,,75,2017,20171212,개봉,장편,한국,멜로/로맨스/드라마,한동호,이채담/도모세,"2D,디지털",청소년관람불가
20175143,우리는 같은 꿈을 꾼다,On Body and Soul,115,2017,20171130,개봉,장편,헝가리,드라마,일디코 엔예디,게자 모르산이/알렉상드라 보르벨리,"2D,디지털",청소년관람불가
20160483,꿈의 제인,Jane,104,2016,20170531,개봉,장편,한국,드라마,조현훈,이민지/구교환/이주영/박현영/조경아/이성민/김가희,"2D,디지털",청소년관람불가
20174643,국정교과서 516일 : 끝나지 않은 역사전쟁,State-authorized Textbook,96,2017,20171123,개봉,장편,한국,다큐멘터리,백승우,한홍구/박한용/김민철/이준식/하일식/이동기/안병우/한상권/이동욱,"2D,디지털",12세이상관람가
20167148,"컴, 투게더","Come, Together",113,2017,20170511,개봉,장편,한국,드라마,신동일,이혜은/임형국/채빈/정호익/오정우/유현종/이나영/이동규/이상희/한경현/한성연/홍준기/김재록,"2D,디지털",15세이상관람가
20169270,안녕 히어로,Good Bye My Hero,109,2016,20170907,개봉,장편,한국,다큐멘터리,한영희,김현우/김정운/이정아,"2D,디지털",12세이상관람가
20174243,직지코드,Dancing with Jikji,102,2017,20170628,개봉,장편,한국,다큐멘터리,데이빗 레드먼/우광훈,김민웅/데이빗 레드먼/명사랑 아네스/성염,"2D,디지털",전체관람가
20176262,레드플레인과 신비한 세계일주,ADVENTURES ON THE RED PLANE,72,2014,20171204,개봉,장편,브라질,애니메이션,주제 마이아/프레드리코 핀토,,"2D,디지털/2D,디지털더빙",전체관람가
20177095,아내의 101번째 결혼 무삭제판,,102,2017,20171207,개봉,장편,한국,멜로/로맨스,최석원,이채담,"2D,디지털",청소년관람불가
20155483,그럼에도 불구하고,Still and All,89,2015,20170824,개봉,장편,한국,다큐멘터리,김영조,배남식/김순덕/임간난/권민기/강해춘,"2D,디지털",12세이상관람가
20161468,퍼스널 쇼퍼,Personal Shopper,105,2016,20170209,개봉,장편,프랑스,드라마/스릴러,올리비에 아사야스,크리스틴 스튜어트,"2D,디지털",15세이상관람가
20170386,해피뻐스데이,Happy Bus Day,113,2016,20171109,개봉,장편,한국,드라마/코미디,이승원,서갑숙/김선영/박지훈/양윤식/이승원/이주원,"2D,디지털",청소년관람불가
20155324,소통과 거짓말,Communication & Lies,103,2015,20171109,개봉,장편,한국,드라마,이승원,장선/김권후/김선영/박지훈/이승원,"2D,디지털",청소년관람불가
20154802,아티스트: 다시 태어나다,The Artist: Reborn,96,2016,20170309,개봉,장편,한국,드라마/범죄/미스터리,김경원,류현경/박정민/문종원/이순재/이진섭/박정민/박진수/박희진/신수정/신영진/신종훈/안영진/안용주/최형욱/이석재/이수지/황인철/김형주/문현성,"2D,디지털/2D,디지털 영문자막",15세이상관람가
20162986,프레스,PRESS,95,2016,20171130,개봉,장편,한국,드라마,최정민,진용욱/목규리/김경옥/문수현/송상훈,"2D,디지털",15세이상관람가
20177563,이채담의 지스팟-무삭제,,87,2017,20171208,개봉,장편,한국,멜로/로맨스,박주영,이채담,"2D,디지털",청소년관람불가
20176628,킬러 더 머니,Money,84,2016,20171207,개봉,장편,스페인,범죄/미스터리/스릴러,마틴 로제트,켈란 루츠/제시 윌리엄스,"2D,디지털",15세이상관람가
20170009,안티갱 스쿼드,Antigang,92,2015,20171207,개봉,장편,프랑스,범죄/액션/스릴러,벤자민 로체르,장 르노/카테리나 뮤리노,"2D,디지털",15세이상관람가
20160381,은판 위의 여인,The Woman In The Silver Plate,131,2016,20171130,개봉,장편,프랑스,미스터리/멜로/로맨스/공포(호러),구로사와 기요시,마티유 아말릭/타하르 라힘/올리비에 구르메,"2D,디지털",15세이상관람가
20175303,시크릿 레터,Correspondence,121,2016,20171123,개봉,장편,이탈리아,드라마/멜로/로맨스,쥬세페 토르나토레,제레미 아이언스/올가 쿠릴렌코,"2D,디지털",12세이상관람가
20175735,은밀한 교육의 비밀,The Institute,94,2017,20171207,개봉,장편,미국,스릴러,제임스 프랭코/파멜라 로만노프스키,제임스 프랭코,"2D,디지털",청소년관람불가
20168541,프리 파이어,Free Fire,90,2016,20171207,개봉,장편,프랑스/영국,액션/범죄/드라마,벤 휘틀리,브리 라슨/샬토 코플리/킬리언 머피/샘 라일리/아미 해머/잭 레이너,"2D,디지털",청소년관람불가
20174926,첫 불륜의 추억,One-Time-Only Affair 13,61,2016,20171207,개봉,장편,일본,성인물(에로),후지타 미키오,,"2D,디지털",청소년관람불가
20174925,진찰대의 누드간호사,Too Dirty to Examine at Hospital 2,60,2016,20171207,개봉,장편,일본,성인물(에로),사토 유타카,,"2D,디지털",청소년관람불가
20177565,정사:친구의 새엄마,Tomodatino Okasan,51,2016,20171207,개봉,장편,일본,멜로/로맨스/드라마,키무라 히로유키,,"2D,디지털",청소년관람불가
20175903,은혼,Gintama,130,2017,20171207,개봉,장편,일본,액션/어드벤처/코미디,후쿠다 유이치,오구리 슌/스다 마사키/나가사와 마사미,"2D,디지털",12세이상관람가
20174914,여자가 된 불륜녀,One-Time-Only Affair 17,60,2016,20171207,개봉,장편,일본,성인물(에로),타카사카 미타카,,"2D,디지털",청소년관람불가
20171688,엘리스 헤지나,Elis,113,2016,20171207,개봉,장편,브라질,드라마,휴고 프라타,안드레이아 오르타/구스타보 마차도,"2D,디지털",15세이상관람가
20174913,에로 스포츠마사지,Massagnig Volleyball MILF Players,60,2016,20171207,개봉,장편,일본,성인물(에로),후지모리 켄타,,"2D,디지털",청소년관람불가
20167885,에드워드,Eadweard,106,2015,20171207,개봉,장편,캐나다,드라마/멜로/로맨스,카일 라이드아웃,마이클 에크런드/사라 캐닝/찰리 캐릭/조디 발포어/조쉬 엡스테인/이안 트레이시/크리스토퍼 헤이어달/조나단 영,"2D,디지털",15세이상관람가
20173693,어쌔신: 더 비기닝,American Assassin,111,2017,20171207,개봉,장편,미국,액션,마이클 쿠에스타,딜런 오브라이언/테일러 키취/마이클 키튼,"2D,디지털",15세이상관람가
20175604,"안녕, 나의 소울메이트",SoulMate,109,2017,20171207,개봉,장편,홍콩,드라마,증국상,주동우/마사순/이정빈,"2D,디지털",15세이상관람가
20177564,새엄마:하고 싶은 여자,Kyounyuu Gibo,60,2016,20171207,개봉,장편,일본,멜로/로맨스/드라마,키무라 히로유키,,"2D,디지털",청소년관람불가
20171371,새엄마 2,,79,2017,20171207,개봉,장편,한국,멜로/로맨스,이리단,이수민,"2D,디지털",청소년관람불가
20178323,브레인 온 파이어,Brain on fire,89,2017,20171207,개봉,장편,영국,드라마,제라드 배렛,클로이 모레츠/리차드 아미티지/캐리 앤 모스,"2D,디지털",12세이상관람가
20176169,마음이 외치고 싶어해,The Anthem of the Heart,118,2017,20171207,개봉,장편,일본,드라마,쿠마자와 나오토,나카지마 켄토/요시네 쿄코/이시이 안나/칸이치로,"2D,디지털",12세이상관람가
20176886,땡큐 포 유어 서비스,Thank You for Your Service,108,2016,20171207,개봉,장편,미국,드라마/전쟁,제이슨 홀,마일즈 텔러/해일리 베넷/조 콜/비우라 코알레,"2D,디지털",15세이상관람가
20171369,매직울프,Sheep & Wolves,86,2017,20171003,개봉,장편,러시아,애니메이션/어드벤처/코미디,안드레이 갈랏/막심 볼코브,톰 펠튼/루비 로즈/토마스 이안 니콜라스,"2D,디지털/2D,디지털더빙",전체관람가
20174927,남편보다 근육질 남자,Sekensamaniha-totemo-ienai,61,2016,20171207,개봉,장편,일본,성인물(에로),아카바네 긴지로,,"2D,디지털",청소년관람불가
20170964,딥,Deep,85,2017,20171003,개봉,장편,스페인,애니메이션/뮤지컬/어드벤처,줄리오 소토 거피드,심규혁/사문영/이인성/이지현/이장원/위훈/황창영,"2D,디지털/2D,디지털더빙",전체관람가
20175223,래빗 스쿨,Rabbit School : Guardians of the golden egg,75,2017,20171123,개봉,장편,독일,애니메이션/가족,우테 폰 뮌쇼폴,황창영/민아/최정현/임채헌/박상훈,"2D,디지털더빙",전체관람가
20174073,빅 배드 폭스,The Big Bad Fox and Other Tales,82,2017,20171130,개봉,장편,프랑스,애니메이션,벤자민 레너,,"2D,디지털/2D,디지털더빙",전체관람가
20166322,러브,Love,129,2015,20171102,개봉,장편,프랑스,멜로/로맨스,가스파 노에,,"2D,디지털/3D 디지털",청소년관람불가
20175245,말괄량이 마녀 로비와 숲 속 친구들,Bamse and the Witch's Daughter,65,2016,20171109,개봉,장편,스웨덴,애니메이션/가족,크리스티앙 릴테니우스,,"2D,디지털더빙",전체관람가
20168021,타임 투게더,A Family Man,110,2016,20171116,개봉,장편,캐나다,드라마,마크 윌리엄스,제라드 버틀러/알리슨 브리/윌렘 데포,"2D,디지털",12세이상관람가
20164041,고려 아리랑: 천산의 디바,Sound of Nomad: Koryo Arirang,96,2016,20170525,개봉,장편,한국,다큐멘터리,김소영,방 타마라/이함덕,"2D,디지털",전체관람가
20177024,엄마의 직업 [무삭제판],,94,2017,20171204,개봉,장편,한국,멜로/로맨스/드라마,도봉산,이채담/도모세,"2D,디지털",청소년관람불가
20174943,풍만한 아내들의 속옷,Married women wanting,62,2016,20171201,개봉,장편,일본,멜로/로맨스,키무라 켄지,,"2D,디지털",청소년관람불가
20174923,젊은 암케유부녀,Aisurumono-no-maede Mishiranu-otoko-ni Ikasareru,87,2016,20171201,개봉,장편,일본,성인물(에로),이즈미 유스이,,"2D,디지털",청소년관람불가
20174930,여성전용 뷰티샵,Hidden Stories of Beauty Salon for Depilation,60,2016,20171201,개봉,장편,일본,멜로/로맨스,오무라 키요시,,"2D,디지털",청소년관람불가
20174932,어린 아내와 젊은 사위,My Dirty Mother-in-Law,60,2016,20171201,개봉,장편,일본,성인물(에로),오무라 킨타로,,"2D,디지털",청소년관람불가
20174907,불끈쥐는 정사,Konki-wo-nogasita Otokono-shiawase,79,2016,20171201,개봉,장편,일본,성인물(에로),이즈미 유스이,,"2D,디지털",청소년관람불가
20174931,몸파는 처제를 사다,My Sister-in-Law Becomes Hooker,61,2016,20171201,개봉,장편,일본,멜로/로맨스,코지마 유키오,,"2D,디지털",청소년관람불가
20174928,땀냄새에 이끌린 유부녀,Fetish Seihekini Mimodaeru Ureta Onnatachi,64,2016,20171201,개봉,장편,일본,멜로/로맨스,다테 류지,,"2D,디지털",청소년관람불가
20174933,노천탕과 음란 마사지,Lewd MILF & Naughty MILF,56,2016,20171201,개봉,장편,일본,성인물(에로),후지모리 유타카,,"2D,디지털",청소년관람불가
20174929,노골적인 형수님,Lewd & Suggestive Sister-in-Law,61,2016,20171201,개봉,장편,일본,멜로/로맨스,가토 이타야,,"2D,디지털",청소년관람불가
20177102,딥워터 엘리게이터,freshwater,83,2016,20171130,개봉,장편,미국,공포(호러)/SF,브랜다이스 베리,조 랜도/조 벨,"2D,디지털",15세이상관람가
20173403,슈퍼배드 3,Despicable Me 3,89,2017,20170726,개봉,장편,미국,애니메이션,피에르 꼬팽/카일 발다,스티브 카렐/크리스틴 위그/트레이 파커,"2D,디지털/2D,디지털더빙/3D 디지털/3D 더빙/4D더빙/4D",전체관람가
20161590,그렌델,Grendel,98,2016,20171201,개봉,장편,한국,미스터리/스릴러,윤한민,김태현/이보영/윤한민/김가은/장선/권남희/김태훈/김정석/전영희/정상은/이슬/이신기/이지/이찬희/박지훈,"2D,디지털",15세이상관람가
20170511,"카페, 한 사람을 기다리다",Cafe Waiting Love,118,2014,20170511,개봉,장편,대만,멜로/로맨스/코미디,강금림,송운화,"2D,디지털",15세이상관람가
20174199,실종2,,88,2016,20171130,개봉,장편,한국,스릴러,조성규,함은정/이원종/서준영/김혜나/배호근/정두원/조선묵/조은경,"2D,디지털",청소년관람불가
20177094,요정 미인관 무삭제판,,121,2017,20171130,개봉,장편,한국,,에로핑,한가희,"2D,디지털",청소년관람불가
20175384,성판17: 남자들의 17가지 성적 판타지,,80,2017,20171130,개봉,장편,한국,멜로/로맨스/코미디,송은주,최재환/박경희/이준호,"2D,디지털",청소년관람불가
20179728,변강쇠 VS 어우동 - 무삭제판,,90,2017,20171128,개봉,장편,한국,멜로/로맨스,정진호,,"2D,디지털",청소년관람불가
20179707,신어우동 - 무삭제판,,103,2017,20171128,개봉,장편,한국,멜로/로맨스,김태수,,"2D,디지털",청소년관람불가
20176924,달콤한 여선배 무삭제,,79,2017,20171127,개봉,장편,한국,,양석우,,"2D,디지털",청소년관람불가
20176660,사촌누나와 동거,,80,2017,20171124,개봉,장편,한국,멜로/로맨스/드라마/코미디,김순수,박소영/이은미,"2D,디지털",청소년관람불가
20175127,풍운대전,GOD OF WAR,128,2017,20171123,개봉,장편,중국,액션/전쟁/사극,진가상,조문탁/홍금보,"2D,디지털",15세이상관람가
20176659,철없는 아내의 이중생활,,66,2017,20171123,개봉,장편,한국,,최석원,,"2D,디지털",청소년관람불가
20178684,엔티티 블레이드,Entity,90,2017,20171123,개봉,장편,필리핀,액션/범죄/공포(호러),페드링 로페즈,세자르 몬타노/오자와 마리아,"2D,디지털",청소년관람불가
20175342,매드맥스 독,Night of the Wild,84,2015,20171123,개봉,장편,미국,공포(호러),,,"2D,디지털",15세이상관람가
20175966,맛섹 은밀한 경험 감독판,,66,2017,20171122,개봉,장편,한국,멜로/로맨스,이전,,"2D,디지털",청소년관람불가
20176144,올래?! 천사들의 도시편 무삭제,,79,2017,20171121,개봉,장편,한국,멜로/로맨스,노승탁,,"2D,디지털",청소년관람불가
20176339,여선생 무삭제,,90,2017,20171120,개봉,장편,한국,,김대성,,"2D,디지털",청소년관람불가
20176288,유혹 : 손님의 아내,THE DARK ROOM & EROS,67,2017,20171117,개봉,장편,일본,,토미오카 타다후미,코가와 이오리,"2D,디지털",청소년관람불가
20176369,완벽한 여비서,TIME-STOPPING EXTACY,73,2017,20171117,개봉,장편,일본,,타카오카 주이치,,"2D,디지털",청소년관람불가
20176302,거부 못할 제자의 향기,THE QUILT & EROS,73,2016,20171117,개봉,장편,일본,,토미오카 타다후미,유메 카나,"2D,디지털",청소년관람불가
20175902,엄마의 맛,,80,2017,20171116,개봉,장편,한국,멜로/로맨스,박주영,,"2D,디지털",청소년관람불가
20175790,정사의 맛 감독판,,72,2017,20171115,개봉,장편,한국,멜로/로맨스,이전,,"2D,디지털",청소년관람불가
20176282,알.이.씨 오큐판트,Occupants,80,2016,20171115,개봉,장편,미국,공포(호러)/SF/스릴러,루스 엠마누엘,로버트 피카르도,"2D,디지털",15세이상관람가
20172470,요정 미인관,,100,2017,20171114,개봉,장편,한국,,에로핑,한가희,"2D,디지털",청소년관람불가
20175685,2017복상사,,85,2017,20171109,개봉,장편,한국,기타,김철수,,"2D,디지털",청소년관람불가
20174656,메가몬스터 샤크,3 Headed Shark Attack,84,2015,20171109,개봉,장편,미국,액션/공포(호러)/SF,크리스토퍼 레이,,"2D,디지털",15세이상관람가
20174589,더 리콜,The recall,90,2017,20171109,개봉,장편,캐나다,SF/스릴러,,웨슬리 스나입스,"2D,디지털",15세이상관람가
20175786,친구엄마: 그녀의 병간호,,60,2017,20171109,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20175739,착한 엄마,,68,2017,20171109,개봉,장편,한국,멜로/로맨스,강정훈,이수민,"2D,디지털",청소년관람불가
20175767,부부교환의 날 2017: 친구의 아내를 탐하다,,61,2017,20171109,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20175740,내 친구의 아내 3,,63,2017,20171109,개봉,장편,한국,멜로/로맨스,강정훈,,"2D,디지털",청소년관람불가
20162880,장미의 기사,Der Rosenkavalier,240,2016,20171104,개봉,장편,미국,공연,,,"2D,디지털",12세이상관람가
20174699,톨 맨: 악마는 살아있다,Tall Men,134,2016,20171103,개봉,장편,미국,,,,"2D,디지털",15세이상관람가
20175603,인어공주 이야기,A Mermaid's Tale,92,2016,20171103,개봉,장편,미국,판타지/드라마,,,"2D,디지털",전체관람가
20174588,미씨카: 더 네크로맨서,mythica 3 : necromancer,95,2015,20171102,개봉,장편,미국,판타지/범죄/액션,,애덤 존슨/로버트 제인/케빈 소르보,"2D,디지털",15세이상관람가
20174653,달콤한 채찍,,72,2017,20171102,개봉,장편,한국,멜로/로맨스,지슬,이경민,"2D,디지털",청소년관람불가
20150493,스파나잇,Spa Night,96,2016,20171102,개봉,장편,미국,드라마,앤드류 안,,"2D,디지털",청소년관람불가
20170509,극장판 소드 아트 온라인 -오디널 스케일-,Sword Art Online the Movie : Ordinal Scale,121,2017,20170223,개봉,장편,일본,애니메이션/SF/액션,이토 토모히코,마츠오카 요시츠구/토마츠 하루카/이토 카나에,"2D,디지털/2D,디지털더빙/4D더빙/4D",12세이상관람가
20176624,고야 : 살과 피의 환상,Goya: Visions of Flesh and Blood,93,2015,20171130,개봉,장편,영국,다큐멘터리,데이비드 비커스태프,,"2D,디지털",전체관람가
20177053,시간위의 집 디 오리지널,The House at the End of Time,100,2013,20171130,개봉,장편,베네수엘라,공포(호러)/미스터리,알레한드로 히달고,,"2D,디지털",15세이상관람가
